	Image_name	class	score	type_hierarchy
3079	Masking-Tools/tape1.jpg	tape measure	0.985	/measuring instrument/tape measure
3080	Masking-Tools/tape1.jpg	measuring instrument	0.985	
3081	Masking-Tools/tape1.jpg	lemon yellow color	0.923	
3082	Masking-Tools/tape1.jpg	yellow color	0.752	
3083	Masking-Tools/tape2.jpg	tape measure	0.972	/measuring instrument/tape measure
3084	Masking-Tools/tape2.jpg	measuring instrument	0.972	
3085	Masking-Tools/tape2.jpg	sports equipment	0.796	
3086	Masking-Tools/tape2.jpg	coal black color	0.876	
3087	Masking-Tools/tape3.jpg	tape measure	0.806	/measuring instrument/tape measure
3088	Masking-Tools/tape3.jpg	measuring instrument	0.812	
3089	Masking-Tools/tape3.jpg	ash grey color	0.844	
3090	Masking-Tools/tape3.jpg	ivory color	0.648	
3091	Masking-Tools/tape4.jpg	tape measure	0.983	/measuring instrument/tape measure
3092	Masking-Tools/tape4.jpg	measuring instrument	0.983	
3093	Masking-Tools/tape4.jpg	ash grey color	0.803	
3094	Masking-Tools/tape5.jpg	tape measure	0.928	/measuring instrument/tape measure
3095	Masking-Tools/tape5.jpg	measuring instrument	0.928	
3096	Masking-Tools/tape5.jpg	bottle green color	0.993	
3097	Masking-Tools/wrench1.jpg	adjustable wrench	0.962	/tool/wrench/adjustable wrench
3098	Masking-Tools/wrench1.jpg	wrench	0.964	
3099	Masking-Tools/wrench1.jpg	tool	0.964	
3100	Masking-Tools/wrench1.jpg	charcoal color	0.825	
3101	Masking-Tools/wrench1.jpg	bottle green color	0.651	
3102	Masking-Tools/wrench2.jpg	wrench	0.989	/tool/wrench
3103	Masking-Tools/wrench2.jpg	tool	0.989	
3104	Masking-Tools/wrench2.jpg	open-end wrench	0.77	/tool/wrench/open-end wrench
3105	Masking-Tools/wrench2.jpg	greenish blue color	0.762	
3106	Masking-Tools/wrench2.jpg	gray color	0.732	
3107	Masking-Tools/wrench3.jpg	wrench	0.966	/tool/wrench
3108	Masking-Tools/wrench3.jpg	tool	0.966	
3109	Masking-Tools/wrench3.jpg	box wrench	0.623	/tool/wrench/box wrench
3110	Masking-Tools/wrench3.jpg	gray color	0.953	
3111	Masking-Tools/wrench3.jpg	ash grey color	0.718	
3112	Masking-Tools/wrench4.jpg	wrench	0.872	/tool/wrench
3113	Masking-Tools/wrench4.jpg	tool	0.872	
3114	Masking-Tools/wrench4.jpg	mechanism	0.782	
3115	Masking-Tools/wrench4.jpg	gray color	0.95	
3116	Masking-Tools/wrench4.jpg	ash grey color	0.706	
3117	Masking-Tools/wrench5.jpg	towel rail	0.792	/bar/towel rail
3118	Masking-Tools/wrench5.jpg	bar	0.792	
3119	Masking-Tools/wrench5.jpg	wrench	0.751	/tool/wrench
3120	Masking-Tools/wrench5.jpg	tool	0.752	
3121	Masking-Tools/wrench5.jpg	gray color	0.876	
3122	Masking-Tools/wrench5.jpg	greenish blue color	0.781	
3123	Original-Tools/axe1.jpg	ax	0.985	/tool/cutlery/ax
3124	Original-Tools/axe1.jpg	cutlery	0.985	
3125	Original-Tools/axe1.jpg	tool	0.985	
3126	Original-Tools/axe1.jpg	hatchet	0.807	/tool/cutlery/ax/hatchet
3127	Original-Tools/axe1.jpg	ax handle	0.728	/tool/cutlery/ax/ax handle
3128	Original-Tools/axe2.jpg	hatchet	0.768	/tool/cutlery/ax/hatchet
3129	Original-Tools/axe2.jpg	ax	0.956	
3130	Original-Tools/axe2.jpg	cutlery	0.956	
3131	Original-Tools/axe2.jpg	tool	0.956	
3132	Original-Tools/axe2.jpg	tomahawk	0.656	/weapon/tomahawk
3133	Original-Tools/axe2.jpg	weapon	0.656	
3134	Original-Tools/axe2.jpg	reddish brown color	0.795	
3135	Original-Tools/axe2.jpg	bottle green color	0.652	
3136	Original-Tools/axe3.jpg	adz (edge tool)	0.804	/tool/cutlery/adz (edge tool)
3137	Original-Tools/axe3.jpg	cutlery	0.921	
3138	Original-Tools/axe3.jpg	tool	0.921	
3139	Original-Tools/axe3.jpg	tomahawk	0.689	/weapon/tomahawk
3140	Original-Tools/axe3.jpg	weapon	0.689	
3141	Original-Tools/axe3.jpg	ax	0.618	
3142	Original-Tools/axe3.jpg	reddish brown color	0.898	
3143	Original-Tools/axe4.jpg	ax handle	0.896	/tool/cutlery/ax/ax handle
3144	Original-Tools/axe4.jpg	ax	0.962	
3145	Original-Tools/axe4.jpg	cutlery	0.983	
3146	Original-Tools/axe4.jpg	tool	0.983	
3147	Original-Tools/axe4.jpg	weapon	0.77	
3148	Original-Tools/axe4.jpg	reddish brown color	0.981	
3149	Original-Tools/axe5.jpg	ax handle	0.896	/tool/cutlery/ax/ax handle
3150	Original-Tools/axe5.jpg	ax	0.984	
3151	Original-Tools/axe5.jpg	cutlery	0.984	
3152	Original-Tools/axe5.jpg	tool	0.984	
3153	Original-Tools/axe5.jpg	hatchet	0.642	/tool/cutlery/ax/hatchet
3154	Original-Tools/axe5.jpg	ivory color	0.868	
3155	Original-Tools/flash1.jpg	flashlight battery	0.875	/electrical device/electric battery/flashlight battery
3156	Original-Tools/flash1.jpg	electric battery	0.875	
3157	Original-Tools/flash1.jpg	electrical device	0.875	
3158	Original-Tools/flash1.jpg	flashlight	0.858	/lamp/electric lamp/flashlight
3159	Original-Tools/flash1.jpg	electric lamp	0.925	
3160	Original-Tools/flash1.jpg	lamp	0.925	
3161	Original-Tools/flash1.jpg	tool	0.758	
3162	Original-Tools/flash1.jpg	ash grey color	0.972	
3163	Original-Tools/flash2.jpg	flashlight	0.766	/lamp/electric lamp/flashlight
3164	Original-Tools/flash2.jpg	electric lamp	0.858	
3165	Original-Tools/flash2.jpg	lamp	0.858	
3166	Original-Tools/flash2.jpg	rod	0.796	
3167	Original-Tools/flash2.jpg	optical device	0.79	
3168	Original-Tools/flash2.jpg	coal black color	0.97	
3169	Original-Tools/flash2.jpg	charcoal color	0.782	
3170	Original-Tools/flash3.jpg	putty knife	0.865	/tool/putty knife
3171	Original-Tools/flash3.jpg	tool	0.906	
3172	Original-Tools/flash3.jpg	ultramarine color	0.628	
3173	Original-Tools/flash4.jpg	flashlight battery	0.892	/electrical device/electric battery/flashlight battery
3174	Original-Tools/flash4.jpg	electric battery	0.892	
3175	Original-Tools/flash4.jpg	electrical device	0.892	
3176	Original-Tools/flash4.jpg	flashlight	0.666	/lamp/electric lamp/flashlight
3177	Original-Tools/flash4.jpg	electric lamp	0.666	
3178	Original-Tools/flash4.jpg	lamp	0.666	
3179	Original-Tools/flash4.jpg	mechanism	0.796	
3180	Original-Tools/flash4.jpg	gray color	0.815	
3181	Original-Tools/flash4.jpg	charcoal color	0.674	
3182	Original-Tools/flash5.jpg	flashlight	0.745	/lamp/electric lamp/flashlight
3183	Original-Tools/flash5.jpg	electric lamp	0.745	
3184	Original-Tools/flash5.jpg	lamp	0.745	
3185	Original-Tools/flash5.jpg	flashlight battery	0.719	/electrical device/electric battery/flashlight battery
3186	Original-Tools/flash5.jpg	electric battery	0.72	
3187	Original-Tools/flash5.jpg	electrical device	0.902	
3188	Original-Tools/flash5.jpg	cardioid microphone	0.626	/electrical device/cardioid microphone
3189	Original-Tools/hammer1.jpg	sledgehammer	0.927	/tool/hammer/sledgehammer
3190	Original-Tools/hammer1.jpg	hammer	0.946	
3191	Original-Tools/hammer1.jpg	tool	0.946	
3192	Original-Tools/hammer1.jpg	stick	0.763	
3193	Original-Tools/hammer1.jpg	reddish orange color	0.928	
3194	Original-Tools/hammer1.jpg	orange color	0.666	
3195	Original-Tools/hammer2.jpg	tool	0.603	
3196	Original-Tools/hammer2.jpg	mechanism	0.6	
3197	Original-Tools/hammer2.jpg	gray color	0.854	
3198	Original-Tools/hammer2.jpg	charcoal color	0.695	
3199	Original-Tools/hammer3.jpg	carpenter's hammer	0.912	/tool/hammer/carpenter's hammer
3200	Original-Tools/hammer3.jpg	hammer	0.925	
3201	Original-Tools/hammer3.jpg	tool	0.95	
3202	Original-Tools/hammer3.jpg	spray gun	0.706	
3203	Original-Tools/hammer4.jpg	sledgehammer	0.911	/tool/hammer/sledgehammer
3204	Original-Tools/hammer4.jpg	hammer	0.99	
3205	Original-Tools/hammer4.jpg	tool	0.99	
3206	Original-Tools/hammer4.jpg	mallet	0.713	/tool/hammer/mallet
3207	Original-Tools/hammer4.jpg	mechanism	0.777	
3208	Original-Tools/hammer4.jpg	pale yellow color	0.928	
3209	Original-Tools/hammer4.jpg	yellow color	0.674	
3210	Original-Tools/hammer5.jpg	ball-peen hammer	0.783	/tool/hammer/ball-peen hammer
3211	Original-Tools/hammer5.jpg	hammer	0.968	
3212	Original-Tools/hammer5.jpg	tool	0.968	
3213	Original-Tools/hammer5.jpg	tack hammer	0.704	/tool/hammer/tack hammer
3214	Original-Tools/hammer5.jpg	sports equipment	0.775	
3215	Original-Tools/hammer5.jpg	mechanism	0.793	
3216	Original-Tools/hammer5.jpg	bottle green color	0.774	
3217	Original-Tools/plier1.jpg	wire cutter	0.954	/tool/cutlery/wire cutter
3218	Original-Tools/plier1.jpg	cutlery	0.954	
3219	Original-Tools/plier1.jpg	tool	0.975	
3220	Original-Tools/plier1.jpg	instrument	0.797	
3221	Original-Tools/plier1.jpg	lemon yellow color	0.994	
3222	Original-Tools/plier2.jpg	snips	0.829	/tool/cutlery/pair of scissors/shears/snips
3223	Original-Tools/plier2.jpg	shears	0.948	
3224	Original-Tools/plier2.jpg	pair of scissors	0.949	
3225	Original-Tools/plier2.jpg	cutlery	0.949	
3226	Original-Tools/plier2.jpg	tool	0.968	
3227	Original-Tools/plier2.jpg	pruning shears	0.793	/tool/cutlery/pair of scissors/shears/pruning shears
3228	Original-Tools/plier3.jpg	snips	0.957	/tool/cutlery/pair of scissors/shears/snips
3229	Original-Tools/plier3.jpg	shears	0.973	
3230	Original-Tools/plier3.jpg	pair of scissors	0.977	
3231	Original-Tools/plier3.jpg	cutlery	0.988	
3232	Original-Tools/plier3.jpg	tool	0.988	
3233	Original-Tools/plier3.jpg	coal black color	0.93	
3234	Original-Tools/plier3.jpg	charcoal color	0.725	
3235	Original-Tools/plier4.jpg	pruning shears	0.878	/tool/cutlery/pair of scissors/shears/pruning shears
3236	Original-Tools/plier4.jpg	shears	0.905	
3237	Original-Tools/plier4.jpg	pair of scissors	0.91	
3238	Original-Tools/plier4.jpg	cutlery	0.91	
3239	Original-Tools/plier4.jpg	tool	0.957	
3240	Original-Tools/plier4.jpg	wire stripper	0.68	/tool/wire stripper
3241	Original-Tools/plier4.jpg	ash grey color	0.899	
3242	Original-Tools/plier4.jpg	gray color	0.784	
3243	Original-Tools/plier5.jpg	snips	0.738	/tool/cutlery/pair of scissors/shears/snips
3244	Original-Tools/plier5.jpg	shears	0.739	
3245	Original-Tools/plier5.jpg	pair of scissors	0.741	
3246	Original-Tools/plier5.jpg	cutlery	0.758	
3247	Original-Tools/plier5.jpg	tool	0.938	
3248	Original-Tools/plier5.jpg	pipe wrench	0.735	/tool/wrench/adjustable wrench/pipe wrench
3249	Original-Tools/plier5.jpg	adjustable wrench	0.739	
3250	Original-Tools/plier5.jpg	wrench	0.742	
3251	Original-Tools/plier5.jpg	machine	0.798	
3252	Original-Tools/plier5.jpg	ash grey color	0.987	
3253	Original-Tools/plier5.jpg	gray color	0.804	
3254	Original-Tools/saw1.jpg	pruning saw	0.988	/tool/saw/handsaw/pruning saw
3255	Original-Tools/saw1.jpg	handsaw	0.99	
3256	Original-Tools/saw1.jpg	saw	0.99	
3257	Original-Tools/saw1.jpg	tool	0.99	
3258	Original-Tools/saw1.jpg	gray color	0.797	
3259	Original-Tools/saw1.jpg	sage green color	0.612	
3260	Original-Tools/saw2.jpg	pruning saw	0.97	/tool/saw/handsaw/pruning saw
3261	Original-Tools/saw2.jpg	handsaw	0.971	
3262	Original-Tools/saw2.jpg	saw	0.996	
3263	Original-Tools/saw2.jpg	tool	0.996	
3264	Original-Tools/saw2.jpg	folding saw	0.605	/tool/saw/folding saw
3265	Original-Tools/saw2.jpg	sage green color	0.812	
3266	Original-Tools/saw2.jpg	ivory color	0.776	
3267	Original-Tools/saw3.jpg	miter box	0.825	/tool/miter box
3268	Original-Tools/saw3.jpg	tool	0.825	
3269	Original-Tools/saw3.jpg	holding device	0.8	
3270	Original-Tools/saw3.jpg	electrical connector	0.8	
3271	Original-Tools/saw3.jpg	reddish orange color	0.798	
3272	Original-Tools/saw3.jpg	yellow color	0.622	
3273	Original-Tools/saw4.jpg	pruning saw	0.998	/tool/saw/handsaw/pruning saw
3274	Original-Tools/saw4.jpg	handsaw	0.998	
3275	Original-Tools/saw4.jpg	saw	0.998	
3276	Original-Tools/saw4.jpg	tool	0.998	
3277	Original-Tools/saw5.jpg	handsaw	0.966	/tool/saw/handsaw
3278	Original-Tools/saw5.jpg	saw	0.984	
3279	Original-Tools/saw5.jpg	tool	0.984	
3280	Original-Tools/saw5.jpg	lemon yellow color	0.983	
3281	Original-Tools/scissor1.jpg	shears	0.946	/tool/cutlery/pair of scissors/shears
3282	Original-Tools/scissor1.jpg	pair of scissors	0.995	
3283	Original-Tools/scissor1.jpg	cutlery	0.995	
3284	Original-Tools/scissor1.jpg	tool	0.995	
3285	Original-Tools/scissor1.jpg	surgical instrument	0.777	
3286	Original-Tools/scissor1.jpg	greenish blue color	0.884	
3287	Original-Tools/scissor1.jpg	ultramarine color	0.805	
3288	Original-Tools/scissor2.jpg	shears	0.957	/tool/cutlery/pair of scissors/shears
3289	Original-Tools/scissor2.jpg	pair of scissors	0.999	
3290	Original-Tools/scissor2.jpg	cutlery	0.999	
3291	Original-Tools/scissor2.jpg	tool	0.999	
3292	Original-Tools/scissor2.jpg	greenish blue color	0.977	
3293	Original-Tools/scissor3.jpg	thinning shears	0.881	/tool/cutlery/pair of scissors/shears/thinning shears
3294	Original-Tools/scissor3.jpg	shears	0.961	
3295	Original-Tools/scissor3.jpg	pair of scissors	0.987	
3296	Original-Tools/scissor3.jpg	cutlery	0.987	
3297	Original-Tools/scissor3.jpg	tool	0.987	
3298	Original-Tools/scissor3.jpg	instrument	0.77	
3299	Original-Tools/scissor3.jpg	ash grey color	0.971	
3300	Original-Tools/scissor4.jpg	shears	0.946	/tool/cutlery/pair of scissors/shears
3301	Original-Tools/scissor4.jpg	pair of scissors	0.997	
3302	Original-Tools/scissor4.jpg	cutlery	0.997	
3303	Original-Tools/scissor4.jpg	tool	0.997	
3304	Original-Tools/scissor4.jpg	maroon color	0.721	
3305	Original-Tools/scissor4.jpg	claret red color	0.712	
3306	Original-Tools/scissor5.jpg	shears	0.932	/tool/cutlery/pair of scissors/shears
3307	Original-Tools/scissor5.jpg	pair of scissors	0.99	
3308	Original-Tools/scissor5.jpg	cutlery	0.99	
3309	Original-Tools/scissor5.jpg	tool	0.99	
3310	Original-Tools/scissor5.jpg	thinning shears	0.622	/tool/cutlery/pair of scissors/shears/thinning shears
3311	Original-Tools/scissor5.jpg	beige color	0.732	
3312	Original-Tools/scissor5.jpg	pink color	0.722	
3313	Original-Tools/screw1.jpg	screwdriver	0.892	/tool/screwdriver
3314	Original-Tools/screw1.jpg	tool	0.892	
3315	Original-Tools/screw1.jpg	indigo color	0.733	
3316	Original-Tools/screw1.jpg	ultramarine color	0.61	
3317	Original-Tools/screw2.jpg	screwdriver	0.805	/tool/screwdriver
3318	Original-Tools/screw2.jpg	tool	0.984	
3319	Original-Tools/screw2.jpg	flat tip screwdriver	0.655	/tool/flat tip screwdriver
3320	Original-Tools/screw2.jpg	greenishness color	0.789	
3321	Original-Tools/screw2.jpg	ultramarine color	0.606	
3322	Original-Tools/screw3.jpg	screwdriver	0.847	/tool/screwdriver
3323	Original-Tools/screw3.jpg	tool	0.985	
3324	Original-Tools/screw3.jpg	flat tip screwdriver	0.771	/tool/flat tip screwdriver
3325	Original-Tools/screw3.jpg	reddish orange color	0.682	
3326	Original-Tools/screw4.jpg	screwdriver	0.897	/tool/screwdriver
3327	Original-Tools/screw4.jpg	tool	0.984	
3328	Original-Tools/screw4.jpg	ultramarine color	0.742	
3329	Original-Tools/screw5.jpg	screwdriver	0.93	/tool/screwdriver
3330	Original-Tools/screw5.jpg	tool	0.975	
3331	Original-Tools/screw5.jpg	coal black color	0.922	
3332	Original-Tools/shovel1.jpg	cutlery	0.697	
3333	Original-Tools/shovel1.jpg	tool	0.757	
3334	Original-Tools/shovel1.jpg	stick	0.601	
3335	Original-Tools/shovel1.jpg	coal black color	1.0	
3336	Original-Tools/shovel2.jpg	shovel	0.953	/tool/shovel
3337	Original-Tools/shovel2.jpg	tool	0.953	
3338	Original-Tools/shovel2.jpg	hand shovel	0.792	/tool/shovel/hand shovel
3339	Original-Tools/shovel2.jpg	utensil	0.799	
3340	Original-Tools/shovel2.jpg	ash grey color	0.991	
3341	Original-Tools/shovel3.jpg	garden spade	0.93	/tool/shovel/hand shovel/garden spade
3342	Original-Tools/shovel3.jpg	hand shovel	0.97	
3343	Original-Tools/shovel3.jpg	shovel	0.992	
3344	Original-Tools/shovel3.jpg	tool	0.992	
3345	Original-Tools/shovel4.jpg	spade	0.825	
3346	Original-Tools/shovel4.jpg	shovel	0.878	/tool/shovel
3347	Original-Tools/shovel4.jpg	tool	0.878	
3348	Original-Tools/shovel4.jpg	ash grey color	0.799	
3349	Original-Tools/shovel4.jpg	gray color	0.715	
3350	Original-Tools/shovel5.jpg	spade	0.779	
3351	Original-Tools/shovel5.jpg	shovel	0.922	/tool/shovel
3352	Original-Tools/shovel5.jpg	tool	0.922	
3353	Original-Tools/shovel5.jpg	garden spade	0.668	/tool/shovel/hand shovel/garden spade
3354	Original-Tools/shovel5.jpg	hand shovel	0.744	
3355	Original-Tools/tape1.jpg	tape measure	0.987	/measuring instrument/tape measure
3356	Original-Tools/tape1.jpg	measuring instrument	0.987	
3357	Original-Tools/tape1.jpg	lemon yellow color	0.946	
3358	Original-Tools/tape1.jpg	yellow color	0.651	
3359	Original-Tools/tape2.jpg	tape measure	0.962	/measuring instrument/tape measure
3360	Original-Tools/tape2.jpg	measuring instrument	0.962	
3361	Original-Tools/tape2.jpg	reddish orange color	0.752	
3362	Original-Tools/tape2.jpg	orange color	0.751	
3363	Original-Tools/tape3.jpg	tape measure	0.942	/measuring instrument/tape measure
3364	Original-Tools/tape3.jpg	measuring instrument	0.944	
3365	Original-Tools/tape3.jpg	ivory color	0.921	
3366	Original-Tools/tape3.jpg	sage green color	0.601	
3367	Original-Tools/tape4.jpg	tape measure	0.968	/measuring instrument/tape measure
3368	Original-Tools/tape4.jpg	measuring instrument	0.988	
3369	Original-Tools/tape5.jpg	tape measure	0.899	/measuring instrument/tape measure
3370	Original-Tools/tape5.jpg	measuring instrument	0.899	
3371	Original-Tools/tape5.jpg	tool	0.798	
3372	Original-Tools/tape5.jpg	bottle green color	0.883	
3373	Original-Tools/wrench1.jpg	adjustable wrench	0.99	/tool/wrench/adjustable wrench
3374	Original-Tools/wrench1.jpg	wrench	0.99	
3375	Original-Tools/wrench1.jpg	tool	0.99	
3376	Original-Tools/wrench1.jpg	crescent wrench	0.761	/tool/wrench/adjustable wrench/crescent wrench
3377	Original-Tools/wrench1.jpg	charcoal color	0.662	
3378	Original-Tools/wrench2.jpg	open-end wrench	0.905	/tool/wrench/open-end wrench
3379	Original-Tools/wrench2.jpg	wrench	0.995	
3380	Original-Tools/wrench2.jpg	tool	0.995	
3381	Original-Tools/wrench2.jpg	greenish blue color	0.856	
3382	Original-Tools/wrench2.jpg	gray color	0.756	
3383	Original-Tools/wrench3.jpg	box wrench	0.892	/tool/wrench/box wrench
3384	Original-Tools/wrench3.jpg	wrench	0.992	
3385	Original-Tools/wrench3.jpg	tool	0.992	
3386	Original-Tools/wrench3.jpg	gray color	0.964	
3387	Original-Tools/wrench3.jpg	ash grey color	0.808	
3388	Original-Tools/wrench4.jpg	box wrench	0.896	/tool/wrench/box wrench
3389	Original-Tools/wrench4.jpg	wrench	0.995	
3390	Original-Tools/wrench4.jpg	tool	0.995	
3391	Original-Tools/wrench4.jpg	gray color	0.902	
3392	Original-Tools/wrench4.jpg	ash grey color	0.757	
3393	Original-Tools/wrench5.jpg	wrench	0.998	/tool/wrench
3394	Original-Tools/wrench5.jpg	tool	0.998	
3395	Original-Tools/wrench5.jpg	open-end wrench	0.76	/tool/wrench/open-end wrench
3396	Original-Tools/wrench5.jpg	gray color	0.937	
3397	Original-Tools/wrench5.jpg	greenish blue color	0.691	
3398	Rainbow-Tools/axe1.jpg	person	0.793	
3399	Rainbow-Tools/axe1.jpg	glow tube	0.802	/electronic device/gas-discharge tube/glow tube
3400	Rainbow-Tools/axe1.jpg	gas-discharge tube	0.802	
3401	Rainbow-Tools/axe1.jpg	electronic device	0.802	
3402	Rainbow-Tools/axe1.jpg	animal	0.797	
3403	Rainbow-Tools/axe1.jpg	ultramarine color	0.944	
3404	Rainbow-Tools/axe1.jpg	indigo color	0.87	
3405	Rainbow-Tools/axe2.jpg	boomerang	0.758	/weapon/boomerang
3406	Rainbow-Tools/axe2.jpg	weapon	0.758	
3407	Rainbow-Tools/axe2.jpg	ultramarine color	0.992	
3408	Rainbow-Tools/axe3.jpg	invertebrate	0.759	
3409	Rainbow-Tools/axe3.jpg	animal	0.759	
3410	Rainbow-Tools/axe3.jpg	electrode	0.601	
3411	Rainbow-Tools/axe3.jpg	jade green color	0.659	
3412	Rainbow-Tools/axe3.jpg	ultramarine color	0.635	
3413	Rainbow-Tools/axe4.jpg	glow tube	0.833	/electronic device/gas-discharge tube/glow tube
3414	Rainbow-Tools/axe4.jpg	gas-discharge tube	0.833	
3415	Rainbow-Tools/axe4.jpg	electronic device	0.833	
3416	Rainbow-Tools/axe4.jpg	electrode	0.8	
3417	Rainbow-Tools/axe4.jpg	microorganism	0.796	
3418	Rainbow-Tools/axe4.jpg	purple color	0.949	
3419	Rainbow-Tools/axe5.jpg	glow tube	0.848	/electronic device/gas-discharge tube/glow tube
3420	Rainbow-Tools/axe5.jpg	gas-discharge tube	0.848	
3421	Rainbow-Tools/axe5.jpg	electronic device	0.848	
3422	Rainbow-Tools/axe5.jpg	conductor	0.797	
3423	Rainbow-Tools/axe5.jpg	bar	0.777	
3424	Rainbow-Tools/axe5.jpg	indigo color	0.767	
3425	Rainbow-Tools/flash1.jpg	glow tube	0.873	/electronic device/gas-discharge tube/glow tube
3426	Rainbow-Tools/flash1.jpg	gas-discharge tube	0.873	
3427	Rainbow-Tools/flash1.jpg	electronic device	0.873	
3428	Rainbow-Tools/flash1.jpg	neon lamp	0.84	/lamp/neon lamp
3429	Rainbow-Tools/flash1.jpg	lamp	0.84	
3430	Rainbow-Tools/flash1.jpg	electrode	0.797	
3431	Rainbow-Tools/flash1.jpg	ultramarine color	0.959	
3432	Rainbow-Tools/flash2.jpg	glow tube	0.856	/electronic device/gas-discharge tube/glow tube
3433	Rainbow-Tools/flash2.jpg	gas-discharge tube	0.856	
3434	Rainbow-Tools/flash2.jpg	electronic device	0.856	
3435	Rainbow-Tools/flash2.jpg	cold cathode	0.822	
3436	Rainbow-Tools/flash2.jpg	electrode	0.801	
3437	Rainbow-Tools/flash2.jpg	animal	0.793	
3438	Rainbow-Tools/flash2.jpg	microorganism	0.768	
3439	Rainbow-Tools/flash2.jpg	purple color	0.898	
3440	Rainbow-Tools/flash2.jpg	coal black color	0.695	
3441	Rainbow-Tools/flash3.jpg	laser	0.981	/optical device/laser
